Chunk ID,Concept ID,Source Page,Chunk Text Content
CH251,C001,281,"274 filename << “This text will be saved in the file named cppio.dat inC:\”;filename.close();return 0;}When you run this program the text This text will be saved in the file named cppio.dat in C:\will be saved in a file named cppio.dat in the root directory of the C: drive. Let us run througheach line of this program.#include <fstream.h>C++ file stream classes and functions have been defined in this file. Therefore, you must includethis header file in the beginning of your C++ program so that these classes may be accessed.ofstream filename (“c:\cppio.dat”);This statement creates an object of class ofstream (acronym for output file stream) named filename.This object acts as the output stream to write data in the specified file. Cppio.dat is the name ofthe data file in which the program will write its output. If this file does not exists in the specifieddirectory, it is created there. Notes Note that ofstream is a class. So, ofstream filename(“c:\cppio.dat”); creates anobject from this class.Here the file name c:\cppio.dat is being passed to the constructor of this class. In short we createan object from class ofstream, and we pass the name of the file we want to create, as an argumentto the class’ constructor. There are other things, too, that can be passed to the constructor.filename << “This text will be saved in the file named cppio.dat in C:\”;The << operator is a predefined operator. This line puts the text in the file. As mentioned before,filename is a handle to the opened file stream. So, we write the handle name, << and after it wewrite the text in inverted commas. If we want to pass variables instead of text in invertedcommas, just pass it as a regular use of the cout << as,filename << variablename;filename.close();Having finished with writing into the file the stream must be closed. Filename is an object ofclass ofstream, and this class has a function close() that closes the stream. Just write the name ofthe stream object, dot and close(), in order to close the file stream. Note that once you close thefile, you can’t access it anymore, until you reopen it.Before we take up the subject any further let us quickly go through a program that reads from adata file and presents the same on the monitor. Here is the program listing.#include <fstream.h>void main() //the program starts here{ifstream filename(“c:\cppio.dat”);char ch;"
CH255,C001,286,"Working with FilesNotesmyfile.seekg(10)//Take the pointer to 10 characters after the current locationmyfile.seekg(-10)//Take the pointer to 10 characters before the current locationMoreover, the function seekg()is overloaded to take two parameters. Thus, another form of thefunction is,myfile.seekg(-4, ios::end)//Take the pointer 4 characters before the end of fileMost of the time it is necessary to check whether a specified file exists or not while opening it.Opening of file may also fail due to other reasons. Remember that if the file opening fails theopen() function return a non-zero value. By checking the return type of the function one canensure whether the file was opened successfully or not as demonstrated in the following programsnippet.fstream myfile(“data.dat”);if (!myfile){cout << “Error : File could not be opened\n”;exit(1);}The ofstream class also provides a fail() function which return true if the opening of file operationfailed as shown in the following code snippetofstream myfile(“data.dat”, ios::nocreate);if(myfile.fail()){cout << “Error : File could not be opened\n”;exit(1);}binary files are unformatted and uninterpreted file of binary digits. It simply contains binarynumbers whose meaning is provided by the program that manipulates the file contents. Thefunctions that give you the possibility to write/read unformatted files are get() and put(). Toread a byte, you can use get() and to write a byte, use put(). Both get() and put() functions takeone parameter - a char variable or character.If you want to read/write whole blocks of data, then you can use the read() and write() functions.Their prototypes are:istream &read(char *buf, streamsize num);ostream &write(const char *buf, streamsize num);For the read() function, but should be an array of chars, where the read block of data will be put.For the write() function, buf is an array of chars, where is the data you want to save in the file. Forthe both functions, num is a number, that defines the amount of data (in symbols) to be read/written.Another function that provides the number of symbols read so far - gcount(). It simply functionreturns the number of read symbols for the last unformatted input operation. You can specifythat the file is going to be operated on in binary mode in the open() function. The required modeis ios::binary."
CH256,C001,287,"280 Let us write a program that uses get() and put() functions for binary files.#include <fstream.h>void main(){fstream myfile(“data.dat”,ios::out | ios::in | ios::binary);//open file in binary modechar ch;ch=’A’;myfile.put(ch);//put the content of ch to the filemyfile.seekg(ios::beg);//go to the beginning of the filemyfile.get(ch);//read one charactercout << ch << endl;//display it on consolemyfile.close();}The following program uses read() and write() functions for binary file manipulations.#include <fstream.h>#include <string.h>void main(){fstream myfile(“data.dat”,ios::out | ios::in | ios::binary);char Carray[13];strcpy(Carray,”C++ Programming”);//put the string into thecharacter arraymyfile.write(Carray,5);//put the first 5 characters “C++ P”into the filemyfile.seekg(ios::beg);//go to the beginning of the filestatic char Rarray[10];//To store read datamyfile.read(Rarray,3);//read the first 3 characters- “C++”cout << Rarray << endl;//display them on consolemyfile.close();//close file} Task1.A file in open state file has two pointers associated with it. What are they?2.Please quote two methods of opening a data file in a program."
CH258,C001,289,282 ifstream filename(“c:\cppio.dat”);char ch;while(!filename.eof()){filename.get(ch);cout << ch;}filename.close();} Did u know? What do you need to declare to store the date read?You need to declare a character array to store the data read when reading from a file. Thecharacter array can be any size as long as it is big enough to store what you are reading in.The general procedure of writing one character at atime in a file is listed below:1.Create an output file stream from <fstream.h> header file:ofstream name_of_output_stream;2.Open the data file by passing the file name (optionally full name) to this output stream:name_of_output_stream.open(“data.dat”);Both the above statements can be combined in the following:ofstream name_of_output_stream(“data.dat”);3.Write a character in the opened file using << operator:name_of_output_stream << ‘A’;4.When finished close the file using close() function:name_of_output_stream.close();The ofstream class is defined in fstream.h header file. Therefore you must include this file inyour program. The complete program is listed below.//Writing a character in a data file#include <fstream.h>int main(){ofstream filename(“data.dat”);filename << ‘A’;filename.close();return 0;}
CH259,C001,291,"284 for(int j=0; j<4;j++)myfile.get(ch);myfile.seekg(-2);//this will take the pointer to 2 characters before the currentlocation. It will now point to (l)seekp()This function does to output files what seekp() does to input files. It shifts the pointer to thespecified location in the output file. If you want to overwrite the last 5 characters, you will haveto go back 5 characters from the current pointer position. This you can do by the followingstatement.myfile.seekp(-5);ignore()This function is used when reading a file to ignore certain number of characters. You can useseekg() as well for this purpose just to move the pointer up in the file. However, ignore()function has one advantage over seekg() function. The prototype is of ignore() function is givenbelow.fstream& ignore( int, char);CautionYou can specify a delimiter character in ignore() function whence it ignores all the characters upto the first occurrence of the specified delimiter.Where int is the count of characters to be ignored and delimiter is the character up to which youwould like to ignore as demonstrated in the following program.//demonstration of ignore() function#include <fstream.h>void main(){ //Assume that the text contained in data.dat file is “Welcometo C++”ifstream myfile(“data.dat”);static char Carray[10];//go on ignoring all the characters in the input up to 10thcharacter unless an‘m’ is foundmyfile.ignore(10,’m’);myfile.read(Carray,10);cout << Carray << endl;//it should display “me to C++”myfile.close();}"
CH264,C001,299,"292 2.Flash file systems: A flash file system is a file system designed for storing files on flashmemory devices. These are becoming more prevalent as the number of mobile devices isincreasing, and the capacity of flash memories catches up with hard drives.While a block device layer can emulate a disk drive so that a disk file system can be usedon a flash device, this is suboptimal for several reasons:(a)Erasing blocks: Flash memory blocks have to be explicitly erased before they can bewritten to. The time taken to erase blocks can be significant, thus it is beneficial toerase unused blocks while the device is idle.(b)Random access: Disk file systems are optimized to avoid disk seeks whenever possible,due to the high cost of seeking. Flash memory devices impose no seek latency.(c)Wear leveling: Flash memory devices tend to wear out when a single block isrepeatedly overwritten; flash file systems are designed to spread out writes evenly.Log-structured file systems have all the desirable properties for a flash file system. Suchfile systems include JFFS2 and YAFFS.3.Database file systems: A new concept for file management is the concept of a database-based file system. Instead of, or in addition to, hierarchical structured management, filesare identified by their characteristics, like type of file, topic, author, or similar metadata.Example: dbfs.4.Transactional file systems: Each disk operation may involve changes to a number ofdifferent files and disk structures. In many cases, these changes are related, meaning thatit is important that they all be executed at the same time. Take for example a bank sendinganother bank some money electronically. The bank’s computer will “send” the transferinstruction to the other bank and also update its own records to indicate the transfer hasoccurred. If for some reason the computer crashes before it has had a chance to update itsown records, then on reset, there will be no record of the transfer but the bank will bemissing some money.Transaction processing introduces the guarantee that at any point while it is running, atransaction can either be finished completely or reverted completely (though not necessarilyboth at any given point). This means that if there is a crash or power failure, after recovery,the stored state will be consistent. (Either the money will be transferred or it will not betransferred, but it won’t ever go missing “in transit”.)This type of file system is designed to be fault tolerant, but may incur additional overheadto do so.Journaling file systems are one technique used to introduce transaction-level consistencyto file system structures.5.Network file systems: A network file system is a file system that acts as a client for aremote file access protocol, providing access to files on a server. Examples of network filesystems include clients for the NFS, SMB protocols, and file-system-like clients for FTPand WebDAV.6.Special purpose file systems: A special purpose file system is basically any file system thatis not a disk file system or network file system. This includes systems where the files arearranged dynamically by software, intended for such purposes as communication betweencomputer processes or temporary file space.Special purpose file systems are most commonly used by file-centric operating systemssuch as Unix. Examples include the procfs (/proc) file system used by some Unix variants,which grants access to information about processes and other operating system features."
CH268,C001,305,"298 In contrast to the approach adopted by many countries, the US model, as Segal describes,has the private sector as the main engine of technological growth, funding more than two-thirds of research and development, while the federal government funds most basicresearch. He extols the culture of working closely together generally among academia,industry, and government, despite ‘stove-piping (the failure to share information andideas across organisational boundaries), and turf battles.’Multidisciplinary ResearchAn example of such collaborative research project mentioned in the book is Bio-X, amassive multidisciplinary research programme in Stanford University working at theintersection of medicine, science, and engineering. “People and ideas circulate freely,through informal gatherings and the planned meetings that Bio-X hosts – cocktail andcoffee hours where bright graduate students can make pitches to the venture capital firmsclustered on Sand Hill road in Menlo Park.”Elaborates Segal that what is critical beyond the free flow of ideas is the existence of strongincentives to move inventions from the lab to the market. In the US, ideas can make onerich, because intellectual property is protected and individual scientists are able to exploittheir breakthroughs for commercial gain, he informs. “The young entrepreneur has manyrole models to emulate: the Sergey Brin, Steve Jobs, and others who demonstrate themassive rewards that come to those who execute good ideas well.”Underlining the risk-embracing culture among scientists and entrepreneurs, Segal speaksof how failure is seen as a badge of honour, an entrepreneurial rite of passage; and abouthow invention and innovation are locally driven. “Yes, the federal government was thedriving force for large-scale projects such as ARPANET (Advanced Research Projects AgencyNetwork), the predecessor to the Internet, but the tradition of the individual tinker andthe culture of making things in the backyard with a group of like-minded friends remainstrong.”Brain CirculationIt should be heartening to read the portrayal of India as not being Delhi-driven but seeingaction in many public-private partnerships, such as in the form of IT giants trainingthousands of computer science graduates annually, and their working with local collegesto develop relevant courses for engineers.Segal also finds that technology entrepreneurs and returnees to be especially important inbuilding a culture of innovation. He cites the Nasscom’s statistics that between 2001 and2007, 35,000 IT professionals returned to India; and the findings of a survey of Indianexecutives living in the US that 68 per cent were actively looking for an opportunity toreturn home, and 12 per cent had already decided to do so.This is ‘brain circulation,’ the way the Berkeley scholar AnnaLee Saxenian calls the flow orreturnees from Silicon Valley to China and India, writes Segal. These individuals, he says,no longer represent ‘brain drain’ and a loss to their home countries, but neither are they aclear-cut ‘brain gain’ since they often retain business and personal connections to the US.Examples of the ‘new argonauts’ (Saxenian’s phrase for those travelling between twoworlds) that Segal lists are Rosen Sharma, with degrees from IIT Delhi and CornellUniversity who lives in California and travels to New Delhi and Pune to oversee localemployees of Solidcore, a developer of security software; and Rajiv Mody, who foundedSasken Communication Technologies in Silicon Valley and moved the company toBangalore, and now travels back to the US and pays US taxes.Contd..."
CH269,C001,306,"Working with FilesNotesAfter studying the Indian IT sector and also the prevailing politics here, the author grimlypredicts that the sector is likely to remain divorced from the rest of Indian society and befocused on export markets, thus reinforcing much of the inequality in Indian society,which in turn feeds back into Indian domestic politics and maintains the status quo. He,however, feels that a virtuous cycle can possibly see a strong reform programme creatingthe conditions for a broad-based innovation system.Recommended read.dmurali@thehindu.co.inTailpiece“After the management decided to ban all social networking within the office, we founda dramatic increase in…”“Productivity?”“No, absenteeism”13.8Summary Fields in C++ are interpreted as a sequence of or stream of bytes stored on some storagemedia’. Member functions of these or base classes are used to perform I/O operations. The read( ) and write( ) functions work in binary mode. The ifstream class is used for input,ofstream for output and itstream for both input and output. A data of a file is stored in the form of readable and printable characters then the file isknown as text file. A file contains non-readable characters in binary code then the file iscalled binary file. The function get( ) read and write data respectively. The read( ) and write( ) function readand write block of binary data. The close( ) function close the stream. The eof( ) functions determines end-of-file by returning true otherwise false. C++ treats each source of input and output uniformly. The abstraction of a data source anddata sink is what is termed as stream. A stream is a data abstraction for input/output ofdata to and fro the program. C++ library provides prefabricated classes for data streaming activities. In C++, the filestream classes are designed with the idea that a file should simply be viewed as a streamor array or sequence of bytes. A file normally remains in a closed state on a secondary storage device until explicitlyopened by a program. The << operator is a predefined operator. This line puts the text in the file or an outputstream. C++ offers a host of different opening modes for the input file each offering different typesof reading control over the opened file. The file opening modes have been implementedin C++ as enumerated type called ios. During a program execution structures are not created on a disk rather they are created inthe memo. Binary files provide a better way of storing structures into a data file on the disk usingread() and write() functions. Classes are also created in the memory just like structures andhence are lost at the termination of the program that created them."
CH273,C001,310,"Advanced Concept in C++Notes14.1Function of TemplatesIn C ++ when a function is overloaded, many copies of it have to be created, one for each datatype it acts on. In the example of the max ( ) function, which returns the greater of the two valuespassed to it this function would have to be coded for every data type being used. Thus, you willend up coding the same function for each of the types, like int, float, char, and double. A fewversions of max ( ) are:Int max ( int x, int y){ return x > y ? x : y} char max ( char x, char y ){ return x > y ? > x : y} double max (double x , double y){ return x > y ? x : y} float max ( float x, float y){ return x > y ? x : y}Here you can see, the body of each version of the function is identical. The same code has to berepeated to carry out the same function on different data types. This is a waste of time and effort,which can be avoided using the template utility provided by C ++.“A template function may be defined as an unbounded functions “ all the possible parameters tothe function are not known in advance and a copy of the function has to be created as and whennecessary. Template functions are using the keyword, template. Templates are blueprints of afunction that can be applied to different data types. Notes The definition of the template begins with the template keyword. This is followedby a comma-separated list of parameter types enclosed within the less than (<) and greaterthan (>) signs.Syntax of TemplateTemplate < class type 1, type 2 ... >Void function - name ( type 2 parameter 1, type 1 parameter 2 ) {...}"
CH274,C001,311,"304 Example:Template < class X >X min ( X a , X b ){return (a < b ) ? a : b ;}This list of parameter types is called the formal parameter list of the template, and it cannot beempty. Each formal parameter consists of the keyword, type name, followed by an identifier.The identifier can be built-in or user-defined data type, or the identifier type. When the functionis invoked with actual parameters, the identifier type is substituted with the actual type of theparameter. This allows the use of any data type. The template declaration immediately precedesthe definition of the function for which the template is being defined. The template declaration,followed by the function definition, constitutes the template definition. The template of the max( ) function is coded below:# include < iostream.h >template < class type >type max ( type x , type y){ return x > y ? x : y ;}int main ( ){cout << “ max ( ‘A’, ‘a’): “ << max ( ‘A’, ‘a’) << endl ;cout << “ max ( 30, 40 ): “ << max ( 30 , 40) << endl;cout << “ max ( 45 . 67F, 12 . 32 F): “ << max (45. 67F, 12 .32 F) <,endl;return 0 ;}Outputmax ( ‘A‘ , ‘a‘) : amax ( 30 , 40 ) : 40max ( 45.67F, 12 . 32F ) : 45 . 67In the example, the list of parameters is composed of only one parameter. The next line specifiesthat the function takes two arguments and returns a value, all of the defined in the formalparameter list. See what happens if the following command is issued, keeping in mind thetemplate definition for max ( ) :max ( a , b ) ;"
CH275,C001,312,"305 Unit 14: Advanced Concept in C++ Notes in which a and b are integer type variables. When the user invokes max ( ) , using two int values, the identifier, ‘type’, is substituted with int, wherever it is present. Now max ( ) works just like the function int max (int, int) defined earlier, to compare two int values. Similarly, if max ( ) is invoked using two double values, ’type’ is replaced with ‘double’. This process of substitution, depending on the parameter type passed to the function, is called template instantiation. The template specifies how individual functions will be constructed, given a set of actual types. The template facility allows the creation of a blueprint for a function like max ( ). Did u know? Is the template or blueprint can then be instantiated for all data types? Yes, the template or blueprint can then be instantiated for all data types, eliminating duplication of the source code. The identifier, ’type’, can be used within the function body of a function that, otherwise, remains unchanged. Example: The template for a function called square 9, which calculates the square of any number (int, float, or double type) passed to it can be given as: # include < iostream.h > template < class type > type square ( type a) { type b; b= a*a ; return b.; } int main ( ) { cout << “ square (25 ) : “ << square ( 25) << endl; cout << “ square 40 : “ << square 40 << endl; return 0 ; } Output Square ( 25 . 45F) : 1125 Square 90 : 1600 Here is another example of the use of template function. Consider the following classes: class IRON { private : float density ; public : IRON ( ) {density = 8.9 } Float Density ( ) { return density ;} } ;"
CH278,C001,315,"308 {X array [ var ] ;}};14.3The Typename KeywordThe keywords typename and class can be freely interchanged. For exampleTemplate < class T >Int maxindex ( T arr [ ] , int size ){ . . .}14.4Template SpecializationWhile template functions and classes are usable for any data type, that would hold true only, aslong as the body of the functions or the class is identical throughout. So, if you have,Template < typename T .Void swap ( T + Ihs , T + rhs ){T tmp ( + Ihs ) ;+ Ihs = + rhs ;+ rhs = tmp ;}the previous template will be instantiated correctly for any of the pointer types passed to it -except for the data types char + , unsigned char + , and signed char + . Since, the body of thefunction.!Caution Differs for these types, you would use template specialize the template function.Specialization would consist of instantiating the template definition for a specific data type. So,when the compiler needs to instantiate the template, it finds a predefined version alreadyexisting and uses it. For example, just after the previous template declaration, you could createa template specialization for char + like this:Template e >Void swap < char > ( char + Ihs , char + rhs ){char + tmp = new char [ strlen (Ihs) + 1 ] ;strcpy ( tmp , Ihs) .;strcpy ( tmp , Ihs);"
CH282,C001,319,"312 There are many alternative approaches for introducing concurrency and synchronisation in anobject-oriented language. The synchronization can be handled in two different ways:code level: In this scheme, messages are always accepted for execution. Concurrency is controlledthrough conventional mechanisms such as semaphores and monitors, which appear as statementsthat are embedded within the implementations of method bodies.This category is referred to as passive objects and is exemplified by Smalltalk-80. The internalstate of objects is only protected against inconsistencies when the methods that affect the statecontain synchronisation statements.Object level: In this case we speak about active objects: upon reception, messages can be delayeduntil apt for execution. Thus, synchronisation occurs at the object boundary, thereby protectingthe internal consistency of objects. Various types of synchronisation mechanisms can be appliedat this level. Examples of languages that synchronise at the object level are POOL, Procol, etc.For concurrent object-oriented systems a systematic development framework is provided byRumbaugh method explained below:Rumbaugh method (also known as Object Modeling Technique) of developing concurrent object-oriented systems is applicable in all the phases of development. It enumerates the steps thatmust be taken to accomplish the outcome(s) of that phase. It roughly consists of the followingsteps:1.Identify objects, classes, hierarchy and relationships.2.Identify the synchronization constraints.3.Specify the object and system behavior, i.e. dynamic behaviour.4.Specify the functional model using DFD or otherwise.5.Iterate through the steps to refine the model to the acceptable levels.The performance and applicability of an object-oriented system can be greatly enhanced ifseveral instances of objects are allowed to co-exist and co-execute in a single environment. Suchsystems facilitate execution of multiple objects in a single interactive environment.As a matter of fact concurrency can exists at different levels of abstractions. Concurrency ofprograms (multiprogramming), for example, has been implemented as multiprocessing ormultitasking. Concurrency within an object can be achieved by multithreading.No matter which level concurrency is in question, a concurrent system must have the ability tocontrol three aspects of execution:1.Concurrent execution of methods2.Inter-method synchronization and communication3.Security Task Traditionally, concurrency within objects has been implemented on the tunes ofmulti-tasking systems. As a process provides abstraction in the later case, threads abstractthe later case. Explain."
CH283,C001,320,"Advanced Concept in C++NotesThreadA thread is a sequence of instructions to be executed within a program. Each thread has its ownset of resources such as instruction pointer, set of registers and stack memory. The virtualaddress space is common to all threads within a process. This enables all the threads to accessdata on the heap.Normal processes consist of a single thread of execution that starts in a single method (main() inUNIX). Each line of the code is executed exactly one line at a time. Earlier the normal way toachieve concurrency in a program was to use the fork() and exec() system calls (or equivalentsystem calls in other operating systems) to create several processes. Each of these processes usedto e executed as a single thread of execution.Since there are a lot of similarities between a process and a thread, a thread is often referred toas lightweight process.Threads can be created as instances of the Thread class. It has attributes and methods that createand control a thread, set its priority, and get its status. The namespace of the Thread class isSystem.Threading assembled in mscorlib.dll. Given below is its syntax.[ComVisibleAttribute(true)][ClassInterfaceAttribute(ClassInterfaceType::None)]public ref class Thread sealed : public CriticalFinalizerObject, _ThreadA single process can create as many threads as required to execute different portions of the code.The program code to be executed by a thread is specified using ThreadStart delegate or theParameterizedThreadStart delegate. The ParameterizedThreadStart delegate allows one to passdata to the thread procedure.The following program demonstrates simple threading functionality offered by C++. The codemust be compiled using /clr option.using namespace System;using namespace System::Threading;public ref class ExampleThread{public: // The ThreadProc method is called when the thread starts. It loops fivetimes, writing to// the console and yielding the rest of its time slice each time, and thenends.static void ThreadProc(){for ( int i = 0; i < 5; i++ ){Console::Write( “Thread Procedure: “ );Console::WriteLine( i );Thread::Sleep(0);}"
CH285,C001,323,"316 CallSomeMethod();—SharedVar;}}When this code is executed as a single thread, CallSomeMethod will execute 20 times. However,imagine that we start a number of threads, all executing ThreadOne(). However, with more thanone thread existing simultaneously the method CallSomeMethod() will most likely be executedtoo many times. Exactly how many times depends on the number of threads spawned, computerarchitecture, operating system scheduling and lick. The problem arises because we do not testand update SharedVar as an atomic operation, so there is a period where the value of SharedVaris incorrect. During this time other threads can pass the test when they really shouldn’t have. Did u know? What is the purpose of SharedVar?The value of SharedVar on exit tells us how many extra times CallSomeMethod() iscalled. The value of SharedVar on exit will be 0 if there is a single thread runningCallSomeMethod().Race conditions can be avoided using an object called mutex.A mutex is synchronization primitive provided by the operating system that can be used toensure that a section of code executes by one thread at a time. A mutex has two states - locked andunlocked. In locked state any further attempt to lock it will suspend the thread. The waitingthreads can acquire lock on mutex and resume execution only when the mutex becomes unlocked.The thread that locks the mutex can only unlocked it. Here is the solution for the above codeusing mutex.int SharedVar = 20;mutex MutexVar;void ThreadTwo(){ while(SharedVar > 0){bool flag = false;{mutex::lock(MutexVar);if(SharedVar > 0){—SharedVar;flag = true;}}if(flag) CallSomeMethod();}}"
CH287,C001,326,"Advanced Concept in C++NotesThe record of the medium-sized Indian software companies has been mixed. For everysuccessful acquisition, there have been instances of prolonged integration problems, whileothers have led to financial problems. Take for instance, Silverline Technologies’ acquisitionof e-business consulting firm, Seranova Inc. US in 2000/01. Practically, all the financialproblems that have bedevilled Silverline since then could be linked in some way to thisambitious acquisition.Leave alone overseas acquisitions, medium sized companies have had a tough time puttingtogether M&As between two domestic entities. Take the case of Polaris Software. Itsmerger with Orbitech Solutions, the technology subsidiary of Citigroup, first announcedin May 2002, ran into a multitude of problems relating to integration of the two workcultures. By October 2002, the stock swap ratio had to be changed and Polaris faced sustainedchallenges on the employee front. Though some signs of stability in the financialperformance have been seen in the recent quarters, sustained benefits from the mergerwill take time to get fully reflected in the financials. Ultimately, the success of any M&Aexercise itself takes at least a year or two to pan out. As Cisco’s CEO, Mr John Chambers,said, “In the average acquisition, 40 to 80 per cent of the top management and key engineersare gone in two years. I would measure the success of my acquisitions through retentionof people and revenue that you generate two or three years later.”It is hardly surprising that Infosys has structured its latest deal with milestone paymentsevery year subject to the certain financial and key employee retention targets being met.And since no foolproof formula has been evolved for managing the integration, a cautiousapproach to M&A will remain the norm.14.9 Summary In C++ when a function is overloaded, many copies of it have to be created, one for eachdata type it act on. A template function may be defined as an unbounded functions. The definition of the templates begins with the template keyword followed by a comma-separated list of parameter types enclosed within the less than (<) and greater than (>)signs. Templates classes may be defined as the layout and operations for an unbounded set ofrelated classes. While template functions and classes are usable for any data type, that would hold trueonly, as long as the body of functions or the class is identical throughout. Specialization would consist of instantiating the templates definition for a specific data typeif the templates instance does not exist, and the definition is not visible, generate an error. Syntactic errors are relatively easy to find and correct, even if the resulting error messagesare unclear. Execution errors, on the other hand, can be much more trouble some. Logical errors can be very difficult to detect, since that output resulting from a logicallyincorrect program may appear to be error-free. Errors isolation is useful for locating anerror resulting in a diagnostic message.14.10 KeywordsBreak Point: A breakpoint is a temporary stopping point within a program.Logical Errors: Logical error can be very difficult to detect, since the output resulting from alogically incorrect program may appear to be error free."
CH001,C001,1,"International Journal for Research in Applied Science & Engineering Technology (IJRASET) ISSN: 2321-9653; IC Value: 45.98; SJ Impact Factor: 7.177 Volume 7 Issue XII, Dec 2019Available at www.ijraset.com ©IJRASET: All Rights are Reserved 589 Pillars of Object Oriented System Deepali Kasture 1, Dr. Rupesh C. Jaiswal 2 1, E&TC Department, Pune Institute of Computer Technology, Pune, Maharashtra, India. Abstract: In a software development process, designing the software plays an important role. Thus, the use of obj ect oriented system has widely used for its advantages such as reusability, and providing security to the softwar e. These features are implemented using various features of object oriented system. In this paper, we study the various pillars of object oriented system i.e. abstraction, encapsulation, inheritance and polymorphism. Keywords: Abstraction, encapsulation, inheritance, polymorphism and resuabilty. I. INTRODUCTION In a Software Development Life Cycle(SDLC) cycle as mentioned in [1] , the first phase is the software requirement analysis. The acquired analysis is then converted into design models. These design models follow various system to appropriately represent the engineering of the product. One of the system, which is widely used too, is Object Oriented System. This has been in much demand since 1980's. It is widely used for the software development process because oops basic concept such as an object is closely mapped with the real world entities. This enables the programmer to correlate the real world entities to th e objects. An object is the instance of the class definition explained in an example in [3] . A class definition is a blue print of an ob ject where we can define the attributes of the class and method to access or manipulate these attribute. For example, a flower - rose. A rose is one of the flower object of the many flower object that exists. Hence, rose is the object of class flower. The object rose can have multiple data members, for instance colour, petals, etc. alon g with function members getColour(), getPetals(), etc. [1]Fig. 1 Object Oriented System Block The most important advantage of Object Oriented System mentioned in [9] is reusability of the objects in the entire software development process. [4] This helps in lowering the cost of the software and more efforts can be taken for design and analysis or the business logic of the software. Furthermore, it fastens the development process. [2] These features of object oriented system are based on the following pillars: A. Abstraction In simple words, abstraction is hiding of implementation which is not required by the user. Hence, t he user only knows what t he software does but hides its implementation from user. For example, an ATM machine requires only the card number and pin from the user and it displays the details of the particular user. In this process it, does not show how the machine retrieves the user data from just card number and pin. Also, after performi ng operations such as withdrawal then produci ng statement of your account which displays the balance of the account. The user does not know the implementation performed behind the action. [8] Secondly, when we take an example of a software development process itself. The customer provides th e requirements of his software, the software engineer develops the software with the implementation of the requirements. He does not display its business logic to the customer."
CH003,C001,3,"International Journal for Research in Applied Science & Engineering Technology (IJRASET) ISSN: 2321-9653; IC Value: 45.98; SJ Impact Factor: 7.177 Volume 7 Issue XII, Dec 2019Available at www.ijraset.com ©IJRASET: All Rights are Reserved 591 REFERENCES [1] Chandramouli Subramanian, Saikat Dutt, Chandramouli Seetharaman., B. G. Geetha, “Software Engineerin g"", Pearson, 2015. [2] Eric Gamma.,” Design Patterns: Elements of Reusable Object -Oriented Software”, Pearson,1994. [3] E. Balagurusamy,” Programming with Java”, Tata McGraw -Hill, 2007. [4] Martin Fowler, “Patterns of Enterprise Application Architecture”, Addison Wesley Signature Series,20 03. [5] E. Balagurusamy,” Object Oriented Programming with C++”, Tata McGraw -Hill, 1994. [6] Ray Klump, “Understanding Object-Oriented Programming Concept”, 2001 Power Engineering Society Summer Meeting. Conference Proceedings (Cat. No.01CH37262), IEEE, ISBN:0-7803-7173-9, 2001. [7] Herbert Schildt, “C# 3.0: A Beginner’ Guide”, Osborne McGraw Hill, 2009. [8] Cox, Novobilski, “Object-Oriented Programming: An Evolutionary Approach ”, [9] Gamma, Vlissides, Johnson, Helm, “Design Patterns: Elements of Reusa ble Object-Oriented Software”, Addison-Wesley Professional Computing Series, 1997. [10] E. Balagurusamy, “OOPS Using C++ and Java”, Tata McGraw -Hill, 2007."
CH008,C001,9,"Multiple Inheritance When a class inherits the properties and the behaviour of more than one class Java, C#, most of high level language don’t support Multiple Inheritance Hybrid Inheritance Hybrid inheritance is a of inheritance is a combination of more than one type of inheritance. Why Java or C# don’t support multiple inheritance? because of following reasons – Ambiguity Around The Diamond Problem Multiple inheritance does complicate the design and creates problem during casting, constructor chaining etc."
CH010,C001,11,"Types of Polymorphism: 1. Compile time polymorphism: This type of polymorphism is achieved by function overloading or operator overloading. Function overloading: When there are multiple functions with same name but different parameters then these functions are said to be overloaded. Functions can be overloaded by change in number of arguments or/and change in type of arguments multiple methods of same names performs different tasks within the same class. 2.Runtime polymorphism: Runtime polymorphism refers to the process when a call to an overridden process is resolved at the run time. This type of polymorphism is achieved by Function Overriding. Function Overriding: on the other hand, occurs when a derived class has a definition for one of the member functions of the base class. methods having same name which can have different functionalities. That base function is said to be overridden."
CH012,C001,13,"What is static function? Static functions are those functions that can be called without creating an object of the class. That means, Static methods do not use any instance variables of any object of the class they are defined in. Static methods can not be overridden. They are stored in heap space of the memory. What are virtual functions? Virtual function is a function or method used to override the behavior of the function in an inherited class with the same signature to achieve the polymorphism. Virtual function defined in the base class and overridden in the inherited class. The Virtual function cannot be private, as the private functions cannot be overridden. It is used to achieve runtime polymorphism. What are pure virtual functions? A pure virtual function is that function which have no definition. That means a virtual function that doesn't need implementation is called pure virtual function. A pure virtual function have not definitions but we must override that function in the derived class, otherwise the derived class will also become abstract class. What is Constructor? Constructor is a special type of member function which is used to initialize an object. It is similar as functions but it's name should be same as its class name and must have no explicit return type. It is called when an object of the class is created. At the time of calling constructor, memory for the object is allocated in the memory. We use constructor to assign values to the class variables at the time of object creation."
